customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-05494,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),70.3,68.22,Yes
CUST-05495,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,88.71,5201.59,Yes
CUST-05496,Male,0,No,No,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.89,2079.28,No
CUST-05497,Male,0,Yes,Yes,49,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.69,3332.84,Yes
CUST-05498,Female,0,No,Yes,60,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),30.89,1761.96,No
CUST-05499,Female,0,No,No,44,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),114.97,4700.68,No
CUST-05500,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,118.11,8220.95,Yes
CUST-05501,Male,0,No,Yes,27,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,61.39,1488.7,No
CUST-05502,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,58.08,1481.71,No
CUST-05503,Female,0,No,No,62,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.25,3610.68,No
CUST-05504,Male,1,Yes,No,13,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,37.0,482.05,Yes
CUST-05505,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,39.16,37.68,Yes
CUST-05506,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,116.23,4914.84,Yes
CUST-05507,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),52.33,403.64,No
CUST-05508,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,105.72,2153.9,No
CUST-05509,Female,0,No,Yes,8,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),19.02,142.81,Yes
CUST-05510,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,78.18,4489.38,Yes
CUST-05511,Female,0,Yes,No,72,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.14,3020.18,No
CUST-05512,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,75.54,73.15,Yes
CUST-05513,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),85.59,583.68,Yes
CUST-05514,Male,0,Yes,Yes,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),99.97,561.5,No
CUST-05515,Male,0,No,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,42.9,1355.27,No
CUST-05516,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),82.45,1239.27,No
CUST-05517,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,18.66,339.27,Yes
CUST-05518,Female,0,Yes,No,5,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),118.68,548.03,Yes
CUST-05519,Female,1,No,No,17,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,60.3,1023.08,No
CUST-05520,Female,0,No,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,38.2,377.87,No
CUST-05521,Male,0,Yes,No,30,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.02,2393.8,Yes
CUST-05522,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,71.93,478.83,Yes
CUST-05523,Male,0,No,No,30,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,18.57,519.03,No
CUST-05524,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),58.64,899.25,Yes
CUST-05525,Female,0,No,No,13,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,101.46,1280.77,No
CUST-05526,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.3,489.4,No
CUST-05527,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,114.74,4063.95,No
CUST-05528,Female,1,No,No,26,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),105.14,2404.6,No
CUST-05529,Female,1,No,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),55.52,2928.54,Yes
CUST-05530,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,58.56,406.18,Yes
CUST-05531,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,63.72,59.96,Yes
CUST-05532,Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,82.28,457.75,No
CUST-05533,Male,1,Yes,Yes,13,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),51.19,692.06,No
CUST-05534,Female,0,Yes,No,6,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,18.36,103.07,No
CUST-05535,Male,0,No,Yes,2,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),62.13,109.26,Yes
CUST-05536,Female,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.97,1080.19,No
CUST-05537,Male,0,No,Yes,36,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.54,2958.32,Yes
CUST-05538,Female,0,Yes,No,44,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.07,900.76,No
CUST-05539,Male,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,81.76,1292.48,No
CUST-05540,Female,1,Yes,Yes,20,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,25.91,520.24,No
CUST-05541,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),71.05,2918.8,No
CUST-05542,Female,0,Yes,No,13,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.46,475.23,No
CUST-05543,Female,0,No,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),106.63,5379.97,No
CUST-05544,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,61.16,4338.25,No
CUST-05545,Female,0,No,No,67,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),30.77,2042.03,No
CUST-05546,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,21.02,350.98,Yes
CUST-05547,Female,1,No,No,27,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),103.88,2744.19,Yes
CUST-05548,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,112.48,4392.92,No
CUST-05549,Female,1,No,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.24,1189.9,Yes
CUST-05550,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.99,4262.71,Yes
CUST-05551,Male,0,Yes,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.23,771.16,Yes
CUST-05552,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Mailed check,91.15,5530.75,No
CUST-05553,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,33.68,303.44,Yes
CUST-05554,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Mailed check,100.19,98.89,No
CUST-05555,Female,0,Yes,No,32,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),62.18,1857.58,No
CUST-05556,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.16,1764.07,No
CUST-05557,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Electronic check,52.73,48.17,No
CUST-05558,Female,1,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,19.39,403.11,Yes
CUST-05559,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),99.86,522.76,Yes
CUST-05560,Male,0,Yes,Yes,31,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),106.84,2951.75,Yes
CUST-05561,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.15,319.36,No
CUST-05562,Female,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,44.03,250.27,Yes
CUST-05563,Male,0,No,Yes,16,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,50.16,811.15,No
CUST-05564,Male,0,No,Yes,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),78.37,540.82,No
CUST-05565,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),41.98,1415.26,No
CUST-05566,Male,1,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,111.32,1084.12,Yes
CUST-05567,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,115.06,6068.15,No
CUST-05568,Female,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),77.08,74.62,Yes
CUST-05569,Male,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,117.31,1723.48,No
CUST-05570,Male,0,Yes,No,30,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),35.4,1013.37,No
CUST-05571,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Mailed check,29.84,27.71,No
CUST-05572,Female,0,No,No,7,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.03,427.45,Yes
CUST-05573,Female,1,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),98.22,1007.51,No
CUST-05574,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.47,79.3,Yes
CUST-05575,Female,0,Yes,No,25,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,81.56,1764.57,No
CUST-05576,Female,1,No,No,31,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,114.61,3406.65,Yes
CUST-05577,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.35,657.9,No
CUST-05578,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),61.83,1377.97,No
CUST-05579,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,97.12,6540.56,No
CUST-05580,Female,0,Yes,No,69,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,95.12,6170.09,Yes
CUST-05581,Female,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,113.42,111.69,No
CUST-05582,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.98,291.93,Yes
CUST-05583,Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.74,420.73,No
CUST-05584,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),51.8,415.9,Yes
CUST-05585,Male,1,No,No,2,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,60.61,127.18,Yes
CUST-05586,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.19,835.62,No
CUST-05587,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.02,133.69,Yes
CUST-05588,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),82.11,1951.16,No
CUST-05589,Male,0,No,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.88,829.55,No
CUST-05590,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,101.59,102.88,Yes
CUST-05591,Male,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),50.41,979.98,No
CUST-05592,Male,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.19,1869.19,Yes
CUST-05593,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,44.6,1123.55,No
CUST-05594,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.83,5328.44,Yes
CUST-05595,Female,0,No,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),69.34,4300.76,No
CUST-05596,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),31.21,752.3,Yes
CUST-05597,Female,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,48.83,2600.51,Yes
CUST-05598,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),72.65,132.26,No
CUST-05599,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Mailed check,62.38,1378.33,Yes
CUST-05600,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),58.83,1980.08,Yes
CUST-05601,Male,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,90.98,2168.1,No
CUST-05602,Male,1,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.26,697.95,Yes
CUST-05603,Male,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.05,229.49,No
CUST-05604,Male,1,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,30.55,393.67,No
CUST-05605,Female,0,No,Yes,33,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,43.2,1372.2,No
CUST-05606,Male,0,No,No,72,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,47.24,3484.03,Yes
CUST-05607,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),49.32,347.74,No
CUST-05608,Male,1,Yes,Yes,72,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,51.54,3399.43,Yes
CUST-05609,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,75.18,146.06,Yes
CUST-05610,Female,0,No,Yes,72,No,No phone service,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,23.02,1615.97,No
CUST-05611,Female,0,No,No,57,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.05,3206.53,No
CUST-05612,Female,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.44,83.65,Yes
CUST-05613,Male,0,No,No,11,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),91.13,859.64,Yes
CUST-05614,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.8,76.43,No
CUST-05615,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,110.81,7861.8,Yes
CUST-05616,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,37.48,554.31,No
CUST-05617,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,117.34,3912.0,Yes
CUST-05618,Female,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,35.14,244.5,Yes
CUST-05619,Female,1,No,Yes,72,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,52.78,3272.93,No
CUST-05620,Female,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.44,209.33,No
CUST-05621,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.94,1080.58,No
CUST-05622,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,76.64,888.25,No
CUST-05623,Male,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),86.11,1497.16,Yes
CUST-05624,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),114.76,99.05,Yes
CUST-05625,Male,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,94.26,2332.04,Yes
CUST-05626,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,116.66,120.02,Yes
CUST-05627,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.89,1632.33,No
CUST-05628,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,90.66,1495.59,No
CUST-05629,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,34.01,260.94,Yes
CUST-05630,Female,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),22.49,232.92,No
CUST-05631,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.98,2286.89,No
CUST-05632,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.29,28.17,No
CUST-05633,Female,0,No,Yes,12,No,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,68.67,853.09,Yes
CUST-05634,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),53.75,2013.34,No
CUST-05635,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,36.91,162.14,No
CUST-05636,Male,0,No,Yes,26,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,117.23,2702.56,Yes
CUST-05637,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,112.73,575.03,Yes
CUST-05638,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),46.27,201.39,No
CUST-05639,Male,0,Yes,Yes,47,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,61.25,2454.07,No
CUST-05640,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,85.43,761.04,No
CUST-05641,Female,1,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),71.24,1003.12,No
CUST-05642,Female,0,No,No,41,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,109.92,4555.01,Yes
CUST-05643,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,117.51,621.17,Yes
CUST-05644,Male,0,Yes,Yes,24,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),24.51,551.41,No
CUST-05645,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),63.42,4627.24,No
CUST-05646,Male,0,No,No,25,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),56.18,1266.49,No
CUST-05647,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),23.52,22.21,Yes
CUST-05648,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),109.87,2997.73,No
CUST-05649,Female,0,No,No,3,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),33.93,101.18,No
CUST-05650,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),21.99,209.89,Yes
CUST-05651,Female,0,Yes,Yes,60,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,27.89,1664.33,No
CUST-05652,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,62.25,62.29,Yes
CUST-05653,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),59.53,121.04,No
CUST-05654,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,109.2,1577.13,No
CUST-05655,Male,0,No,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.19,1439.99,Yes
CUST-05656,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,111.18,1258.98,No
CUST-05657,Male,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Credit card (automatic),58.89,253.85,Yes
CUST-05658,Male,0,No,No,25,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),40.34,883.45,No
CUST-05659,Male,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,116.48,2493.83,Yes
CUST-05660,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),110.13,1848.25,No
CUST-05661,Male,0,Yes,No,72,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),81.48,5382.43,No
CUST-05662,Female,0,No,No,10,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,27.27,279.99,No
CUST-05663,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),95.83,921.87,Yes
CUST-05664,Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),26.02,101.7,No
CUST-05665,Female,1,No,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,44.4,1511.36,No
CUST-05666,Female,0,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),79.0,899.05,No
CUST-05667,Male,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,21.77,1031.66,Yes
CUST-05668,Female,1,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,48.15,3546.16,Yes
CUST-05669,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),54.25,51.96,Yes
